pdb_id,binding_affinity_pK
2dw7,4.698970004336019
2cn0,7.657577319177793
2fzk,3.6020599913279625
2fs8,7.6020599913279625
2fxr,7.6020599913279625
2gsu,3.5850266520291822
2b1q,1.585026652029182
2fdp,7.585026652029182
2avs,7.568636235841013
2i3v,6.549750891680639
2f1g,7.5376020021010435
2b7d,8.698970004336019
2bvx,8.698970004336019
2i0e,8.698970004336019
2i3z,8.698970004336019
2f2h,5.698970004336019
2ajb,5.503070351926785
2ieo,8.494850021680094
2ihq,8.494850021680094
2h4k,5.494850021680094
2ioa,5.494850021680094
2hs1,8.481486060122112
2aez,2.4559319556497243
2g5p,8.42021640338319
2j47,5.4089353929735005
1zfq,7.522878745280337
2f89,6.480172006224281
2c57,3.431798275933005
2ivu,6.425968732272281
2isw,7.431798275933005
2isv,7.431798275933005
2cmo,6.404503778174426
2boh,8.522878745280337
2bqw,8.522878745280337
2bxt,8.522878745280337
2fs9,8.522878745280337
2fvd,8.522878745280337
2gbi,8.522878745280337
2hb3,11.346787486224656
2hs2,8.309803919971486
2hdq,1.3979400086720375
1y3g,7.3979400086720375
2j9h,3.3872161432802645
2hzy,7.3872161432802645
2avq,4.3872161432802645
2fzg,3.3767507096020997
2aw1,7.366531544420414
2gv6,7.337242168318426
2j2u,7.327902142064283
2i0a,11.397940008672037
2i80,5.3979400086720375
2cbj,8.267606240177031
1zge,7.301029995663981
2aq9,7.301029995663981
2ceq,7.275724130399211
1zky,6.251811972993799
2gbg,7.251811972993799
2fai,6.2441251443275085
2gmk,3.2291479883578558
2hdu,2.3010299956639813
2ff1,8.207608310501746
2ff2,8.207608310501746
2h5d,8.193820026016112
2h65,8.187086643357144
2f80,8.18045606445813
2g63,8.173925197299173
2hnc,7.221848749616356
2aj8,6.195179321278838
2g8n,7.200659450546418
1z9y,7.187086643357144
2cji,8.221848749616356
2hxm,5.221848749616356
1zs0,6.154901959985743
2bxu,7.154901959985743
1yp9,5.113509274827518
2d1n,8.154901959985743
2fm2,8.154901959985743
2bvs,4.096910013008056
2f9k,7.066006836168758
2bq7,7.050609993355087
1ype,8.096910013008056
1w7g,5.096910013008056
2c02,4.036212172654444
1ypj,7.022276394711152
2in6,7.638272163982407
2j4a,10.602059991327963
2io6,7.522878745280337
2uzn,7.522878745280337
2obj,7.301029995663981
2hwp,7.136677139879544
2duv,7.060480747381382
2hwo,6.8996294548824375
2p3g,6.8996294548824375
2uzb,6.920818753952375
2r9s,6.823908740944319
2jdt,6.769551078621726
2uzd,6.7447274948966935
2rjp,7.0
2va7,6.698970004336019
2of2,6.6777807052660805
2jdo,6.638272163982407
2pgj,3.585026652029182
2pgl,3.585026652029182
2uw6,6.552841968657781
3b8z,6.537602002101044
1vsn,9.698970004336019
2ofv,9.698970004336019
2gdo,9.494850021680094
2o64,6.468521082957745
2ohv,6.455931955649724
2fw3,6.42021640338319
2oj9,6.4089353929735005
2hog,9.522878745280337
2pvw,9.522878745280337
2q6b,9.522878745280337
2off,6.522878745280337
2owb,6.356547323513813
2qpj,6.346787486224656
2uyi,6.318758762624412
2v10,9.397940008672037
2e98,6.229147988357856
2og8,9.301029995663981
2uzl,6.214670164989233
2gmv,6.200659450546418
2p98,6.1938200260161125
2hy0,9.187086643357144
2o65,6.187086643357144
2ozr,9.173925197299173
2va6,6.173925197299173
2e99,6.161150909262744
2v0z,9.221848749616356
3b2w,9.221848749616356
2uue,6.130768280269024
2o63,6.107905397309519
2g9r,6.075720713938118
2g9u,6.075720713938118
2q1j,9.096910013008056
2pzi,6.096910013008056
2e9a,6.040958607678906
2o48,6.013228265733755
2i6a,9.045757490560675
2v12,9.045757490560675
2r0u,9.0
2p99,5.935542010773082
2e9c,5.958607314841775
2o3p,5.958607314841775
2o7v,5.958607314841775
2g9v,5.91721462968355
2uzv,5.866461091629782
2e9d,5.886056647693163
2jbl,5.886056647693163
2ooh,5.886056647693163
2ork,2.853871964321762
2ghg,8.823908740944319
2r9m,8.823908740944319
2qe5,5.785156151952302
2q2y,8.795880017344075
2q7m,8.795880017344075
2p3o,2.769551078621726
2pg2,5.769551078621726
2veu,7.0
2ohr,4.0
2qcg,4.0
2p4i,8.0
2qcn,5.0
2gh6,4.95116991347165
2ieh,6.958607314841775
2ojf,6.958607314841775
2hiz,6.950781977329818
2e2b,7.958607314841775
2oah,7.958607314841775
2p83,7.958607314841775
2qk8,7.913640169325252
2q1l,7.906578314837765
2hxl,7.920818753952375
2qd9,7.886056647693163
2hxq,6.841637507904751
2gfj,3.8239087409443187
2ou7,3.8096683018297086
2o5k,7.823908740944319
2o7n,7.823908740944319
3bi6,7.823908740944319
2hb9,4.823908740944319
2ilp,4.823908740944319
2q6c,7.777283528852417
2oph,7.795880017344075
2hyy,6.769551078621726
2osc,7.769551078621726
2qe2,7.769551078621726
2vex,6.7447274948966935
2oh0,7.7447274948966935
2uw7,7.7447274948966935
2pjl,6.721246399047171
2iok,9.0
2ofu,9.0
2oo8,9.0
2ow1,9.0
2r6n,9.0
2rgu,9.0
2q72,2.679853713888946
2q2z,8.698970004336019
2v0c,5.6777807052660805
2r3c,5.657577319177793
2qt9,8.638272163982407
2gu8,8.585026652029182
2j2i,6.698970004336019
2ow0,6.696803942579511
2qoh,7.698970004336019
2uw0,7.698970004336019
2h9t,4.698970004336019
2jc0,4.698970004336019
2rcu,6.6777807052660805
2p8s,7.6777807052660805
2vcj,7.6777807052660805
2vci,7.6777807052660805
2oq6,3.6020599913279625
2q6h,3.6020599913279625
2qch,3.6020599913279625
2qoe,7.6020599913279625
2jaj,4.6020599913279625
2ohq,4.6020599913279625
2ph6,7.568636235841013
2uzo,4.568636235841013
2hvx,7.5376020021010435
2hm1,8.698970004336019
2ovx,8.698970004336019
2uym,5.508638306165727
2nww,5.481486060122113
2ds1,8.468521082957745
2oh4,8.455931955649724
2vev,6.522878745280337
2ow9,7.522878745280337
2gfk,4.522878745280337
2h1h,4.522878745280337
2ohm,3.5086383061657274
2gj4,6.496209316942819
2uw5,7.508638306165727
2qcf,3.494850021680094
2fvc,7.494850021680094
2hz0,6.481486060122113
2nqg,6.47755576649368
2hz4,5.465339424171556
2pzy,7.468521082957745
2p2i,7.42021640338319
2poq,4.42021640338319
2gd8,7.4089353929735005
2v11,8.522878745280337
2vf6,8.522878745280337
2ohu,5.376750709602099
2vd7,5.376750709602099
2gqn,5.346787486224656
2qtb,8.318758762624412
2jbu,3.3979400086720375
2q8i,3.3979400086720375
2qcd,3.3979400086720375
2o9i,7.3979400086720375
2ohs,4.3979400086720375
2gm9,7.3872161432802645
2hzn,7.3872161432802645
2q9n,6.366531544420414
2pvv,3.3585258894959007
2vey,7.366531544420414
2qcm,3.3467874862246565
2uze,4.327902142064283
2oic,8.397940008672037
2pe2,8.397940008672037
2uw4,5.2839966563652006
2os9,2.2441251443275085
2gde,8.244125144327509
2pix,4.301029995663981
2p33,7.2441251443275085
2r8q,3.2365720064370627
3biz,7.236572006437063
2iqg,8.301029995663981
2nv7,8.301029995663981
2pe1,8.301029995663981
2rfn,8.301029995663981
2p9a,5.1830961606243395
2imb,4.221848749616356
2q9m,7.2076083105017466
2vew,7.1938200260161125
2p2h,7.167491087293763
2ow2,8.221848749616356
2i5f,5.1249387366083
2hzi,7.154901959985743
2p8h,7.1487416512809245
3bcn,7.117760151981177
2uw8,4.113509274827518
2nqi,6.105683937315561
2ywp,8.154901959985743
2o5d,5.154901959985743
2ooz,5.154901959985743
2jbo,8.070581074285707
2jbp,8.070581074285707
2pe0,7.096910013008056
2qju,4.096910013008056
2uw3,4.096910013008056
2of4,7.0915149811213505
2ogz,7.075720713938118
2va5,4.0655015487564325
2q8g,7.060480747381382
2iog,8.096910013008056
2oht,5.040958607678906
2or4,5.022276394711152
2pcu,3.0409586076789066
2ohp,4.026872146400302
2no3,8.045757490560675
2z60,8.045757490560675
2v7a,8.301029995663981
2e7l,7.5376020021010435
2gek,7.522878745280337
2nnv,7.522878745280337
2uxi,7.301029995663981
2pl0,7.2076083105017466
2r5d,10.154901959985743
2v8w,6.823908740944319
2jdu,6.721246399047171
2c1q,13.0
2p0d,7.0
2v00,3.657577319177794
2gej,6.638272163982407
2oi3,6.638272163982407
2jdp,6.6020599913279625
2jbv,3.537602002101044
2jdk,6.537602002101044
2py4,6.698970004336019
2jdh,6.508638306165727
2qki,6.4089353929735005
2nn7,6.522878745280337
2pfy,6.522878745280337
2qqs,6.3979400086720375
2hkf,6.376750709602099
2qpq,6.366531544420414
2e27,9.346787486224656
2nno,6.3979400086720375
2gfd,6.2839966563652006
2nxl,6.267606240177032
2jnw,6.107905397309519
2qx0,6.107905397309519
2e7f,6.102372908709558
2p8n,3.154901959985743
2j3q,6.154901959985743
2pze,6.075720713938118
2fxs,6.060480747381382
2nnd,6.060480747381382
2nns,6.045757490560675
2r7g,6.045757490560675
2hug,5.97469413473523
2z5o,6.0
2joa,5.958607314841775
2peh,5.958607314841775
2pv2,5.910094888560602
2oqs,5.886056647693163
2ph9,5.886056647693163
2qm7,5.886056647693163
2e5y,5.853871964321762
2nn1,5.823908740944319
2qta,5.756961951313706
2itt,8.769551078621726
2pgz,5.7447274948966935
2v25,5.721246399047171
2j6m,7.962573502059376
2q8y,3.9913998282380825
2odd,3.960982678002588
2r58,2.0
2oiq,5.0
2itp,7.94692155651658
2g78,6.920818753952375
2g79,6.920818753952375
2ito,6.907981529247203
2oei,3.906578314837765
2vhj,3.9030899869919438
2pk6,10.886056647693163
2vhq,3.853871964321762
2j4k,4.853871964321762
2o9a,3.8063189704587184
2jup,3.8068754016455384
2jg0,7.823908740944319
2hr6,4.823908740944319
2nsj,4.787812395596042
2clk,3.785156151952302
2jsd,7.769551078621726
2qm9,7.769551078621726
2dwx,3.744727494896694
2ov4,4.7447274948966935
2uxu,4.7447274948966935
2i4z,5.7037737127388395
2i4p,5.7037737127388395
2q8h,3.0
2v3u,3.0
2gh9,6.0
2uyq,5.6777807052660805
2z5s,5.657577319177793
2nxd,5.657577319177793
2z5t,5.619788758288394
2r5a,2.6020599913279625
2r5b,8.602059991327963
2itz,8.585026652029182
2jdn,5.555955204081924
2nmx,5.568636235841013
2nsl,4.679853713888946
2pk5,10.698970004336019
2j9n,4.698970004336019
2v5x,6.657577319177793
2pem,3.6382721639824074
2v87,4.600326278518962
2vba,4.6020599913279625
2vb8,4.6020599913279625
2nn8,3.5850266520291822
2hzl,6.568636235841013
2rly,3.5686362358410126
2hrm,3.5551748004902524
2cle,3.552841968657781
2clm,3.552841968657781
2clf,3.552841968657781
2o9v,3.540607512240769
3b50,7.552841968657781
2uyn,2.6989700043360187
2nwl,8.698970004336019
2oi9,5.698970004336019
2o3z,5.698970004336019
2r0z,5.468521082957745
2isc,8.42021640338319
2jdm,5.402304814074488
2ntf,6.522878745280337
2opy,4.522878745280337
2puy,4.522878745280337
2ra6,4.522878745280337
2ogy,4.478861916295964
2jq9,4.476253533188435
2v83,4.471083299722346
2v86,4.460923901207224
2v85,4.460923901207224
2j4q,4.455931955649724
2hj4,5.367542707815276
2qhd,5.376750709602099
2nng,5.356547323513812
2uwd,8.346787486224656
2gj5,8.324221658325914
2hjb,4.394694953858891
2jqk,3.39577394691553
2jdy,4.367542707815276
2p09,6.346787486224656
2iv9,4.337242168318426
2p0x,6.306273051076353
2igw,1.3098039199714864
2v95,8.301029995663981
2pv3,5.254144804826271
2e2r,8.259637310505756
2h5e,8.2518119729938
2igv,2.2291479883578558
2oi2,6.301029995663981
2p15,10.301029995663981
2cli,4.301029995663981
2cll,4.301029995663981
2jo9,4.283162276700476
2ity,7.2716462179787715
2pql,7.275724130399211
2imd,8.301029995663981
2pll,8.301029995663981
2q7q,5.301029995663981
2o1v,5.301029995663981
2nxm,5.1938200260161125
2i4j,6.164436248330903
2i6b,7.167491087293763
2qbx,5.221848749616356
2hqu,5.142667503568732
2ovq,7.154901959985743
2pv1,7.136677139879544
2jf4,8.154901959985743
2r05,5.154901959985743
2r03,5.154901959985743
2ipo,5.055517327849832
2v88,4.085656842880559
2clh,4.057495893831919
2clo,4.057495893831919
2r02,5.096910013008056
2jmj,5.040958607678906
2ohl,3.0457574905606752
2rm0,4.026872146400302
2e94,8.0
2i2c,4.698970004336019
2ftd,10.387216143280265
2o4j,10.096910013008056
2p16,10.096910013008056
2e95,7.096910013008056
2uvm,7.096910013008056
3bgp,7.040958607678906
2e93,6.958607314841775
2e92,6.886056647693163
2iu0,6.886056647693163
2oxd,6.823908740944319
2ot1,4.0
2oxx,6.698970004336019
2j4g,6.6020599913279625
2e91,6.585026652029182
2jj3,9.55284196865778
2pog,9.537602002101044
2nt7,6.522878745280337
2oxy,6.522878745280337
2oz5,6.481486060122113
2j27,3.5228787452803374
2v3e,6.522878745280337
2p95,9.366531544420413
2z4b,9.356547323513812
2op3,6.309803919971486
2o4r,9.397940008672037
2g9q,6.3979400086720375
2o2u,6.3979400086720375
2qtu,9.275724130399212
2ok1,6.259637310505756
3bgz,6.259637310505756
2yxj,9.301029995663981
2oyl,6.301029995663981
2v0n,6.301029995663981
2p94,9.173925197299173
2o7e,6.221848749616356
2p2a,6.1249387366083
2z9g,6.154901959985743
2flr,6.096910013008056
2ql9,9.0268721464003
2q54,9.008773924307505
2hw2,2.9706162223147903
2on3,9.0
2p4j,8.958607314841775
2onz,8.886056647693163
2eg7,5.886056647693163
2qlb,5.886056647693163
2obf,8.853871964321762
2qlf,8.853871964321762
2oc7,5.853871964321762
2pu1,5.853871964321762
2z94,5.853871964321762
2hvc,8.823908740944319
2p93,8.823908740944319
3b7i,5.823908740944319
2uz6,8.769551078621726
2psx,5.769551078621726
2opb,8.744727494896694
2uz9,5.707743928643524
2i4x,11.721246399047171
2hob,5.721246399047171
2qrl,4.0
3b3c,3.978810700930062
2hah,8.0
3b92,8.0
2oym,5.0
2qe4,7.958607314841775
2v3d,3.9355420107730814
2oc9,7.958607314841775
2p3a,7.958607314841775
2q15,7.958607314841775
3bgq,7.958607314841775
2o9j,6.920818753952375
2oa0,6.920818753952375
2cem,7.920818753952375
2ovv,7.920818753952375
2jnp,6.886056647693163
2ovz,7.886056647693163
2fle,7.853871964321762
2oz7,7.853871964321762
2p8o,4.853871964321762
2uwp,6.812479279163537
2f9v,7.823908740944319
2oc0,7.823908740944319
2ptz,7.823908740944319
2pu0,7.823908740944319
2jal,4.823908740944319
2pwg,4.823908740944319
2nta,4.795880017344075
2on6,6.764471553092451
2iyf,3.7512912643990823
2g70,7.769551078621726
2jh6,7.769551078621726
1vso,4.721703791908726
2p3d,6.7447274948966935
2e2p,4.7447274948966935
2o1c,4.721246399047171
2i4t,9.0
2rcx,9.0
2q55,8.6903698325741
2i4d,11.67778070526608
2oax,8.651305809734458
2op9,5.657577319177793
2ojg,5.638272163982407
2cej,8.619788758288394
2i4w,11.585026652029182
2r5q,8.568636235841012
2i4u,11.568636235841012
2np9,5.568636235841013
2onb,5.568636235841013
2itk,7.690369832574102
2jew,6.686132779630847
2psj,7.698970004336019
2fu8,4.698970004336019
2ony,6.6777807052660805
2za3,3.677780705266081
2h15,5.670602120638957
2o9r,1.6777807052660807
2uy4,4.6777807052660805
2hl4,7.638272163982407
2z3h,4.638272163982407
2it4,1.6179829574251317
2vfz,3.6108339156354674
2p3c,7.619788758288394
2psu,7.619788758288394
2ihj,4.590066876668706
3b3x,3.6020599913279625
2gvf,7.6020599913279625
2o8h,7.6020599913279625
2q80,4.6020599913279625
2jiw,4.585026652029182
2r9b,6.567030709125595
3b3s,2.5528419686577806
2oi0,7.552841968657781
2v96,4.5376020021010435
2jh0,8.698970004336019
2nnq,8.698970004336019
2oaz,8.698970004336019
2ojj,8.698970004336019
2uwo,8.698970004336019
2oqi,8.494850021680094
2o0u,5.494850021680094
2uy5,5.494850021680094
2p3b,8.481486060122112
2r5p,8.481486060122112
2oag,8.468521082957745
2i2b,2.4436974992327127
2ima,6.522878745280337
2o4h,6.522878745280337
2eg8,4.497572880015567
2g72,6.501689446210399
2cfd,7.494850021680094
2hhn,7.494850021680094
2r2w,4.468521082957745
2g71,7.455931955649724
2p53,7.455931955649724
2jh5,6.43533393574791
2cfg,7.443697499232712
2oxn,7.443697499232712
2i72,7.431798275933005
2pou,7.42021640338319
2oc2,8.522878745280337
2qu6,8.522878745280337
2nnk,8.366531544420413
2nnp,8.366531544420413
2nmy,8.366531544420413
2nmz,8.366531544420413
2glm,5.366531544420414
2oc1,5.366531544420414
2qlj,5.356547323513812
2gkl,5.346787486224656
2j62,11.337242168318426
2pwd,4.3979400086720375
2j95,8.397940008672037
2ovy,8.397940008672037
2oqv,8.397940008672037
2uwl,8.397940008672037
2pbw,8.254925208417943
2qft,5.259637310505756
2jfz,5.236572006437063
2nwn,6.301029995663981
2uxx,3.3010299956639813
2j94,6.272458742971444
2ql7,6.259637310505756
2qzr,7.259637310505756
2qrk,4.259637310505756
2o4z,6.247183568811728
2obo,7.2441251443275085
2psv,7.236572006437063
2q38,5.22548303427145
2cen,8.301029995663981
2q5k,11.301029995663981
2oyk,5.301029995663981
2jds,8.200659450546418
2jdv,8.200659450546418
2i4v,11.200659450546418
2qdt,5.187086643357144
2uy3,3.2218487496163566
2h6t,7.221848749616356
2q3z,7.221848749616356
2pow,7.200659450546418
3b3w,4.187086643357144
2qfu,4.180456064458132
2o22,7.173925197299173
2v2q,4.147520006363144
2pov,7.1249387366083
2q1q,8.154901959985743
2q70,8.080921907623926
2qu5,8.060480747381382
2z1w,4.080921907623926
2v2v,4.066512712151295
2oc4,7.0655015487564325
2oji,7.0655015487564325
2jfh,3.0604807473813813
2ql5,8.096910013008056
2glp,5.013228265733755
2q11,6.045757490560675
2q8m,4.026872146400302
3bea,8.154901959985743
2ow7,4.853871964321762
3bel,7.853871964321762
2vv9,7.769551078621726
2vcx,7.6777807052660805
3ctj,7.455931955649724
3cst,7.4089353929735005
3d4q,10.522878745280337
2r64,7.522878745280337
2rgp,7.522878745280337
2w3l,7.522878745280337
3bmy,7.522878745280337
3c1x,7.346787486224656
3cp9,7.318758762624412
2rc9,7.3979400086720375
2vwx,7.3979400086720375
3dog,7.3979400086720375
3br9,7.2076083105017466
3d7h,10.221848749616356
2r7b,7.221848749616356
3ddp,7.142667503568732
2vwy,7.045757490560675
2z7i,7.0
3dct,6.950781977329818
3bjc,6.958607314841775
3cth,6.958607314841775
3bi1,9.920818753952375
3cwe,6.920818753952375
3ej1,6.920818753952375
2vd1,6.860120913598763
3f5p,6.853871964321762
2vgp,6.853871964321762
3e7b,9.795880017344075
2q8s,6.732828271596986
3bm9,6.721246399047171
3e7a,10.0
2qc6,7.0
3di6,7.0
3c45,9.67778070526608
3ddq,6.6777807052660805
2vx1,6.657577319177793
3eoc,6.638272163982407
2vww,6.619788758288394
3drp,9.698970004336019
2vwu,6.455931955649724
2jdl,9.431798275933005
2q94,6.431798275933005
2z7r,9.522878745280337
2rc8,6.522878745280337
3c10,6.522878745280337
3bv2,9.356547323513812
3eid,6.346787486224656
3bv3,9.337242168318426
3el7,6.318758762624412
3e2m,9.397940008672037
3drr,9.397940008672037
2q93,6.251811972993799
2qyn,6.2441251443275085
2qu3,6.229147988357856
3b8q,9.301029995663981
3bys,9.301029995663981
3d7f,9.301029995663981
3drs,9.301029995663981
2w4i,6.301029995663981
2qyl,6.187086643357144
3dwb,6.187086643357144
3b8r,9.221848749616356
2ze1,6.221848749616356
2z4y,6.1487416512809245
3db6,6.136677139879544
2z78,6.119186407719209
2vwz,6.100179497572904
3bhx,9.154901959985743
2zdz,6.154901959985743
3byu,9.096910013008056
3ds6,9.096910013008056
2vcq,6.036212172654444
2z4w,6.008773924307505
2qa8,6.00436480540245
3f66,6.045757490560675
2q92,5.958607314841775
2q96,5.920818753952375
3c6u,8.869666231504993
2viq,5.886056647693163
2rib,2.8239087409443187
2r4f,8.823908740944319
3bz3,8.823908740944319
2vtr,5.823908740944319
3bet,5.823908740944319
3dpd,5.779891911959945
2vcg,5.772113295386326
2q95,5.795880017344075
3e63,5.795880017344075
3cs8,5.769551078621726
2z4z,5.730487055782084
3ce3,8.744727494896694
2viy,5.7447274948966935
2pjc,8.721246399047171
2vtj,5.721246399047171
3c4f,5.721246399047171
2r3k,7.0
2r3l,7.0
3c4e,4.0
2uup,3.978810700930062
2r3j,8.0
2r3m,8.0
3dej,8.0
3fc1,8.0
2z50,4.950007143079858
3bh8,7.950781977329818
3bpr,4.94692155651658
2rjr,1.9355420107730816
2vd0,4.935542010773082
3bh9,6.93218548883816
2zva,7.958607314841775
2pks,4.958607314841775
3ccn,6.920818753952375
3e7o,6.920818753952375
2vth,3.9208187539523753
2vte,3.9136401693252516
3dy6,6.899629454882437
2pj9,7.920818753952375
2pj2,7.920818753952375
3chd,4.920818753952375
2zas,7.856985199745905
3dda,3.876148359032914
2onc,7.886056647693163
2pj4,7.886056647693163
2vj6,7.886056647693163
2vto,6.853871964321762
2vtq,6.853871964321762
3deh,6.826813731587726
3bi0,7.853871964321762
3cib,7.853871964321762
3d7d,7.853871964321762
3ehw,4.818156412055227
3cqu,6.82102305270683
3eqb,1.8239087409443189
2pj5,7.823908740944319
3c4c,6.795880017344075
2vo7,6.774690718274137
2ea2,7.795880017344075
2vwv,4.795880017344075
2jkm,7.750557038557417
2piz,6.769551078621726
2uuo,3.769551078621726
2pj7,7.769551078621726
3chs,7.769551078621726
3d7g,7.769551078621726
2qn1,4.769551078621726
2ph8,5.7447274948966935
2vj9,6.7447274948966935
2vta,3.7328282715969863
2pj8,7.7447274948966935
2vd4,4.7447274948966935
2pjb,7.721246399047171
2zjf,7.721246399047171
3c43,7.721246399047171
2vin,3.0
2vtm,3.0
2r2l,9.0
2w05,9.0
2qh6,6.0
2r3i,6.0
3f69,6.0
2k31,8.698970004336019
3c6t,8.675717544702307
2pja,8.657577319177793
2rg6,8.657577319177793
3cjo,8.657577319177793
3dt1,8.619788758288394
2qnx,5.619788758288394
3bqn,8.602059991327963
3cbp,5.6020599913279625
2z52,5.570247719997592
2zlg,5.585026652029182
2ria,2.5686362358410126
2qo1,5.568636235841013
3daj,5.537602002101044
3f07,5.537602002101044
3bwf,9.698970004336019
2e9o,7.698970004336019
2piy,7.698970004336019
3chq,7.698970004336019
2r3h,4.698970004336019
3c7q,7.6777807052660805
3c72,4.6439741428068775
2zm1,6.657577319177793
3eio,6.651695136951839
2pre,6.647817481888637
3d14,7.657577319177793
2qlq,6.627087997029894
3eyl,6.6020599913279625
2zp0,7.6020599913279625
3el8,7.6020599913279625
2v13,7.585026652029182
3cgf,6.568636235841013
3cm7,6.568636235841013
2qzk,7.568636235841013
3dek,7.568636235841013
3cho,6.552841968657781
2qn2,4.552841968657781
2ow6,2.6989700043360187
2vnn,8.698970004336019
2w17,8.698970004336019
3be2,8.698970004336019
3cn0,5.511449283499556
2rg5,8.508638306165727
2qyk,5.481486060122113
3bhb,8.468521082957745
3bx5,8.455931955649724
2rf2,8.443697499232712
2qu2,5.431798275933005
2qnz,5.42021640338319
2vts,7.522878745280337
2zmj,7.522878745280337
3e01,7.522878745280337
2vl8,4.522878745280337
3ccb,4.522878745280337
2zlf,4.508638306165727
3d4l,7.494850021680094
2vie,7.481486060122112
3bsc,4.481486060122113
2pt9,4.455931955649724
2vqj,6.43533393574791
3dm6,7.431798275933005
3bgm,7.414539270491499
2ow3,8.522878745280337
2qmf,8.522878745280337
2vaq,8.522878745280337
2vnm,8.522878745280337
2vtp,8.522878745280337
3cic,8.522878745280337
3dcv,8.522878745280337
3dya,8.522878745280337
3cgo,5.522878745280337
2v22,5.3872161432802645
3chf,5.366531544420414
2qaf,5.356547323513812
3bgl,8.346787486224656
2qve,2.318758762624413
3eql,5.30189945437661
3e62,4.388276691992658
2vj7,7.3979400086720375
3ctq,7.3979400086720375
3ddu,7.3979400086720375
3dei,7.3979400086720375
2vio,4.3979400086720375
2ei6,7.3872161432802645
3cqw,7.376750709602099
3dbd,7.376750709602099
2vtt,7.356547323513812
2vrx,7.346787486224656
2ea4,7.337242168318426
2vu3,7.327902142064283
2pj6,7.309803919971486
2rl5,8.397940008672037
3bl7,8.397940008672037
3efw,8.397940008672037
3ekn,8.397940008672037
3elj,5.300162274132754
2rku,8.301029995663981
3che,5.292429823902063
2vip,5.2839966563652006
2rjs,2.275724130399211
2qq7,5.243363891754152
2vvt,5.236572006437063
2r3f,6.301029995663981
2vgo,6.301029995663981
3ch9,3.3010299956639813
2viv,6.2839966563652006
3chp,5.267606240177032
3d27,4.2541448048262716
3cj3,4.2441251443275085
2qmd,8.301029995663981
3bc5,8.301029995663981
3cid,8.301029995663981
2vj1,5.301029995663981
3b9s,5.301029995663981
2jkk,8.204815410317575
2e9n,8.207608310501746
2vvo,2.2006594505464183
3cjf,8.200659450546418
3dcr,8.200659450546418
2pmn,5.200659450546418
3c5u,8.193820026016112
2pj3,8.18045606445813
3eht,5.167491087293763
2r3o,6.221848749616356
2viz,6.218244625347531
3cy2,7.221848749616356
3chr,7.214670164989233
2zdx,3.1884249941294067
2rip,7.187086643357144
3ee2,4.187086643357144
2vti,6.180456064458132
2r4b,7.180456064458132
3bl9,7.180456064458132
3ecn,3.156144577376839
2qzx,8.221848749616356
2v16,8.221848749616356
3bym,8.221848749616356
3bki,5.119186407719209
2jko,8.113509274827518
2jkq,8.113509274827518
2r3n,7.154901959985743
2viw,7.142667503568732
3dbs,7.1249387366083
2zof,8.154901959985743
3byo,8.154901959985743
2pj0,8.09151498112135
3ens,8.050609993355087
2r3g,6.096910013008056
2vle,7.096910013008056
2qiq,4.096910013008056
3chc,4.0915149811213505
2w06,7.080921907623926
2vtn,6.070581074285707
2vtd,4.070581074285707
2pjt,6.0655015487564325
2vcw,3.050609993355087
2qk5,8.096910013008056
2qp8,8.096910013008056
2qzl,8.096910013008056
3ccc,8.096910013008056
2zdt,8.017728766960431
2pj1,8.013228265733755
2r3p,6.045757490560675
3ddb,4.022276394711152
2vqm,6.009661145212399
2vtl,4.013228265733755
2qhn,6.008773924307505
3db8,7.00436480540245
2jjk,8.045757490560675
2zv9,8.045757490560675
3cd8,8.045757490560675
2z8e,8.0
2q2a,7.4089353929735005
2rkn,7.221848749616356
3e64,7.107905397309519
2vt3,4.154901959985743
3c49,7.154901959985743
2zmd,7.008773924307505
3exe,6.958607314841775
3cow,6.903089986991944
3bu8,6.920818753952375
2vpn,6.721246399047171
3bxz,6.721246399047171
3diw,6.721246399047171
2uyw,13.0
3dab,6.6777807052660805
2qky,9.607303046740334
2jgs,6.619788758288394
2vwc,6.619788758288394
2qpu,3.6020599913279625
3bb1,3.6020599913279625
2p7z,6.581698708680254
2p7g,6.527243550682788
3d0b,6.537602002101044
3exf,6.537602002101044
3c7n,6.698970004336019
3bva,6.522878745280337
2jkt,6.508638306165727
3cj4,6.508638306165727
2phb,9.494850021680094
3bum,6.494850021680094
2p3i,3.4814860601221125
2q2n,6.481486060122113
3cph,6.481486060122113
3d2e,6.42021640338319
2jql,6.522878745280337
2w0p,6.522878745280337
2q2c,6.376750709602099
3c2o,3.3467874862246565
3cj5,6.337242168318426
2zb1,6.318758762624412
2pvu,6.309803919971486
2vx0,6.236572006437063
2w0s,3.3010299956639813
2jg8,6.301029995663981
2or9,6.301029995663981
2q89,6.301029995663981
2vrj,6.301029995663981
3ebl,6.301029995663981
2zm3,6.211831628858833
3bun,6.214670164989233
2qbu,6.1904402853647325
3dxj,6.221848749616356
3bti,6.142667503568732
2p7a,6.103473782510445
3c2r,3.1079053973095196
3ce0,6.154901959985743
3dst,9.080921907623926
2jkr,6.070581074285707
3buo,6.055517327849832
2z92,9.096910013008056
3cii,6.096910013008056
2vmd,3.0222763947111524
3coy,6.017728766960432
3cfv,6.045757490560675
3ckb,2.9829666607012197
3btl,5.962573502059376
2rcn,6.0
2z97,6.0
2vmc,2.939302159646388
